orderbook_file,decision_snapshot_ts_utc,decision_hour_local,city,target_date,bracket,bracket_low,bracket_high,outcome,quote_best_ask,quote_best_ask_size,quote_best_bid,quote_best_bid_size,quote_spread,quote_depth_ask_5c,quote_depth_bid_5c,condition_id,market_id,token_id,icao,timezone,obs_count_day,obs_count_to_decision,decision_last_obs_utc,current_temp_c,current_temp_f,running_max_c,running_max_f,decline_from_max_c,decline_from_max_f,final_max_c,final_max_f,final_winning_bracket,winner_final_price,unit,settlement_status,source_system,is_f,current_native,running_native,decline_native,running_value,current_bracket,current_yes_ask,current_yes_ask_size,current_yes_bid,current_yes_spread,d1_no_bracket,d1_no_ask,d1_no_ask_size,d1_no_bid,d1_no_spread,d2_no_bracket,d2_no_ask,d2_no_ask_size,d2_no_bid,d2_no_spread,target_yes_ask,target_yes_ask_size,target_yes_bid,target_yes_spread,current_bracket_held,d1_hit,d2_hit,target_hit,skip_over_d1,tmpf_now,dwpf_now,dewpoint_depression_f,relative_humidity_pct,wind_speed_kt,sky_cover_code,temp_trend_1h_f,temp_trend_3h_f,minutes_since_running_max,forecast_source,forecast_max_f,forecast_max_native,forecast_peak_hour_local,forecast_peak_time_local,forecast_peak_hour_utc,forecast_peak_time_utc,forecast_hourly_count,forecast_values_hash,forecast_peak_source,forecast_timezone,forecast_utc_offset_seconds,forecast_peak_delta_hours_local,forecast_join_status,gfs_forecast_model_name,gfs_forecast_max_f,gfs_forecast_max_native,gfs_forecast_peak_hour_local,gfs_forecast_peak_time_local,gfs_forecast_peak_hour_utc,gfs_forecast_peak_time_utc,gfs_forecast_hourly_count,gfs_forecast_values_hash,gfs_forecast_timezone,gfs_forecast_utc_offset_seconds,gfs_forecast_cache_status,ecmwf_forecast_model_name,ecmwf_forecast_max_f,ecmwf_forecast_max_native,ecmwf_forecast_peak_hour_local,ecmwf_forecast_peak_time_local,ecmwf_forecast_peak_hour_utc,ecmwf_forecast_peak_time_utc,ecmwf_forecast_hourly_count,ecmwf_forecast_values_hash,ecmwf_forecast_timezone,ecmwf_forecast_utc_offset_seconds,ecmwf_forecast_cache_status,gfs_forecast_peak_present,ecmwf_forecast_peak_present,forecast_peak_models_agree_le_1h,forecast_peak_hour_spread,forecast_peak_backfill_join_status,gfs_forecast_peak_delta_hours_local,ecmwf_forecast_peak_delta_hours_local,gfs_forecast_gap_to_running_native,ecmwf_forecast_gap_to_running_native,forecast_clock_source,label_current_yes_survives,label_future_break,period,decision_snapshot_dt,decision_last_obs_dt,decision_obs_age_min,month,log_current_yes_size,ask_gap_d1_no_minus_yes,gap_running_to_d1_low_native,gap_current_to_d1_low_native,minutes_since_running_max_capped,min_forecast_peak_delta_hours_local,max_forecast_peak_delta_hours_local,min_forecast_gap_to_running_native,max_forecast_gap_to_running_native,forecast_peak_models_agree_le_1h_num,p_hazard,p_weather_only,p_base,p_market,approx_metar_veto,p_hazard_edge,p_base_edge
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_0331.jsonl.gz,2026-06-01T19:31:53+00:00,14,Dallas,2026-06-01,90-91,90.0,91.0,yes,0.009,34.0,0.002,130.0,0.007,282.92,1378.56,0x2b64964977050f0e459d4215207cad726e36873478d07d6a7d04e20167670610,2391255,30643858793134059279429210939751781475016728653454601011044176469539744129171,KDAL,America/Chicago,24,14,2026-06-01T18:53:00+00:00,32.77777777777778,91.0,32.77777777777778,91.0,0.0,0.0,34.44444444444444,94.0,94+,1.0,F,settled,pm_history,True,91.0,91.0,0.0,91,90-91,0.009,34.0,0.002,0.007,92-93,0.7,24.0,0.63,0.07,94+,0.42,25.5,0.34,0.08,0.009,34.0,0.002,0.007,0.0,0.0,1.0,0.0,1.0,91.0,70.0,21.0,50.44,8.0,1.0,2.0,3.0,38.88333333333333,gfs_seamless,89.5,89.5,17.0,2026-06-01T17:00,22.0,2026-06-01T22:00:00Z,24.0,6fcf868bd66d6cc9,backfill_gfs_primary,America/Chicago,-18000.0,-3.0,matched_no_snapshot_ts,gfs_seamless,89.5,89.5,17.0,2026-06-01T17:00,22.0,2026-06-01T22:00:00Z,24.0,6fcf868bd66d6cc9,America/Chicago,-18000.0,promoted_cache,ecmwf_ifs025,92.4,92.4,16.0,2026-06-01T16:00,21.0,2026-06-01T21:00:00Z,24.0,6b9d67ea40b4fd2e,America/Chicago,-18000.0,promoted_cache,True,True,1.0,1.0,matched_city_date,-3.0,-2.0,-1.5,1.4000000000000057,backfill_gfs_primary,0,1,holdout,2026-06-01 19:31:53+00:00,2026-06-01 18:53:00+00:00,38.88333333333333,6,3.5553480614894135,0.691,0.0,0.0,38.88333333333333,-3.0,-2.0,-1.5,1.4000000000000057,1.0,0.033888075733384315,0.4589579196692485,0.020978920002123258,0.009,True,0.024888075733384314,0.011978920002123259
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_0331.jsonl.gz,2026-06-01T19:31:53+00:00,16,BuenosAires,2026-06-01,14,14.0,14.0,yes,0.997,748.96,0.993,10.0,0.004,1850.54,1198.86,0xd84d9896b62ab643c85c02879c0e440acb31f15bc1e3ba4eb81dcdb413e96537,2391198,87078341493155296479083630760324297309073094656672351976170593480767643546000,SAEZ,America/Argentina/Buenos_Aires,25,18,2026-06-01T19:00:00+00:00,13.88888888888889,57.0,13.88888888888889,57.0,0.0,0.0,13.88888888888889,57.0,14,1.0,C,settled,pm_history,False,13.88888888888889,13.88888888888889,0.0,14,14,0.997,748.96,0.993,0.004,15,0.998,153.98,0.994,0.004,16,0.999,63.65,0.997,0.002,0.997,748.96,0.993,0.004,1.0,0.0,0.0,1.0,0.0,57.2,51.8,5.400000000000006,82.13,8.0,4.0,0.0,0.0,31.883333333333333,gfs_seamless,60.0,15.555555555555555,15.0,2026-06-01T15:00,18.0,2026-06-01T18:00:00Z,24.0,b3982558bba620bb,backfill_gfs_primary,America/Argentina/Buenos_Aires,-10800.0,1.0,no_fact_candidate,gfs_seamless,60.0,15.555555555555555,15.0,2026-06-01T15:00,18.0,2026-06-01T18:00:00Z,24.0,b3982558bba620bb,America/Argentina/Buenos_Aires,-10800.0,promoted_cache,ecmwf_ifs025,57.5,14.166666666666666,15.0,2026-06-01T15:00,18.0,2026-06-01T18:00:00Z,24.0,4e46a858421020b6,America/Argentina/Buenos_Aires,-10800.0,promoted_cache,True,True,1.0,0.0,matched_city_date,1.0,1.0,1.666666666666666,0.2777777777777768,backfill_gfs_primary,1,0,holdout,2026-06-01 19:31:53+00:00,2026-06-01 19:00:00+00:00,31.883333333333333,6,6.62001987177475,0.0010000000000000009,1.1111111111111107,1.1111111111111107,31.883333333333333,1.0,1.0,0.2777777777777768,1.666666666666666,1.0,0.8948188976125659,0.7967376310538649,0.9705794349285838,0.997,False,-0.10218110238743405,-0.026420565071416213
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_0430.jsonl.gz,2026-06-01T20:30:53+00:00,16,Miami,2026-06-01,92-93,92.0,93.0,yes,0.97,4.79,0.94,46.16,0.03,1279.32,104.16,0x304df128a54337b1daeec77a1489f8fb7cd78610042c6a46575600e85a0323cf,2391274,20666987983005737394947097508723813855836307887905980379959389331825895193266,KMIA,America/New_York,27,16,2026-06-01T19:53:00+00:00,33.333333333333336,92.0,33.333333333333336,92.0,0.0,0.0,33.333333333333336,92.0,92-93,1.0,F,settled,pm_history,True,92.0,92.0,0.0,92,92-93,0.97,4.79,0.94,0.03,94-95,0.977,10.0,0.976,0.001,96-97,0.998,200.0,0.981,0.017,0.97,4.79,0.94,0.03,1.0,0.0,0.0,1.0,0.0,92.0,74.0,18.0,55.97,6.0,1.0,2.0,2.0,37.88333333333333,gfs_seamless,90.3,90.3,17.0,2026-06-01T17:00,21.0,2026-06-01T21:00:00Z,24.0,7827e2bdd22157fe,backfill_gfs_primary,America/New_York,-14400.0,-1.0,matched_no_snapshot_ts,gfs_seamless,90.3,90.3,17.0,2026-06-01T17:00,21.0,2026-06-01T21:00:00Z,24.0,7827e2bdd22157fe,America/New_York,-14400.0,promoted_cache,ecmwf_ifs025,88.9,88.9,14.0,2026-06-01T14:00,18.0,2026-06-01T18:00:00Z,24.0,1eb09d3ecf7fee3c,America/New_York,-14400.0,promoted_cache,True,True,0.0,3.0,matched_city_date,-1.0,2.0,-1.7000000000000028,-3.0999999999999943,backfill_gfs_primary,1,0,holdout,2026-06-01 20:30:53+00:00,2026-06-01 19:53:00+00:00,37.88333333333333,6,1.7561322915849038,0.007000000000000006,1.0,1.0,37.88333333333333,-1.0,2.0,-3.0999999999999943,-1.7000000000000028,0.0,0.9834630499245536,0.9525122837371737,0.9589177602204945,0.97,True,0.013463049924553605,-0.01108223977950551
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_0430.jsonl.gz,2026-06-01T20:30:53+00:00,13,LA,2026-06-01,70-71,70.0,71.0,yes,0.9,6.5,0.84,11.49,0.06,232.69,105.49,0x6bede342015cf2679afac733e91c76032fdf50ee564be0a49d6ea1964eb311f9,2391530,53477359569428406228328041746589999798700027584541294234629388746176384821749,KLAX,America/Los_Angeles,28,16,2026-06-01T19:53:00+00:00,21.666666666666668,71.0,21.666666666666668,71.0,0.0,0.0,21.666666666666668,71.0,70-71,1.0,F,settled,pm_history,True,71.0,71.0,0.0,71,70-71,0.9,6.5,0.84,0.06,72-73,0.91,18.2,0.87,0.04,74+,0.999,654.32,0.99,0.009,0.9,6.5,0.84,0.06,1.0,0.0,0.0,1.0,0.0,71.0,56.0,15.0,59.11,12.0,1.0,0.0,1.0,37.88333333333333,gfs_seamless,71.4,71.4,13.0,2026-06-01T13:00,20.0,2026-06-01T20:00:00Z,24.0,cd0735cd5e8d4800,backfill_gfs_primary,America/Los_Angeles,-25200.0,0.0,matched_asof,gfs_seamless,71.4,71.4,13.0,2026-06-01T13:00,20.0,2026-06-01T20:00:00Z,24.0,cd0735cd5e8d4800,America/Los_Angeles,-25200.0,promoted_cache,ecmwf_ifs025,81.0,81.0,14.0,2026-06-01T14:00,21.0,2026-06-01T21:00:00Z,24.0,16e8aec7db3b960b,America/Los_Angeles,-25200.0,promoted_cache,True,True,1.0,1.0,matched_city_date,0.0,-1.0,0.4000000000000057,10.0,backfill_gfs_primary,1,0,holdout,2026-06-01 20:30:53+00:00,2026-06-01 19:53:00+00:00,37.88333333333333,6,2.0149030205422647,0.010000000000000009,0.0,0.0,37.88333333333333,-1.0,0.0,0.4000000000000057,10.0,1.0,0.9596757395633191,0.8724811182892604,0.8082596669408314,0.9,False,0.059675739563319063,-0.09174033305916862
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_0430.jsonl.gz,2026-06-01T20:30:53+00:00,15,Dallas,2026-06-01,90-91,90.0,91.0,yes,0.017,18.03,0.012,96.0,0.005,469.21,2034.61,0x2b64964977050f0e459d4215207cad726e36873478d07d6a7d04e20167670610,2391255,30643858793134059279429210939751781475016728653454601011044176469539744129171,KDAL,America/Chicago,24,15,2026-06-01T19:53:00+00:00,32.77777777777778,91.0,32.77777777777778,91.0,0.0,0.0,34.44444444444444,94.0,94+,1.0,F,settled,pm_history,True,91.0,91.0,0.0,91,90-91,0.017,18.03,0.012,0.005,92-93,0.74,32.0,0.7,0.04,94+,0.38,7.0,0.28,0.1,0.017,18.03,0.012,0.005,0.0,0.0,1.0,0.0,1.0,91.0,68.0,23.0,47.1,3.0,1.0,0.0,2.0,37.88333333333333,gfs_seamless,89.5,89.5,17.0,2026-06-01T17:00,22.0,2026-06-01T22:00:00Z,24.0,6fcf868bd66d6cc9,backfill_gfs_primary,America/Chicago,-18000.0,-2.0,matched_no_snapshot_ts,gfs_seamless,89.5,89.5,17.0,2026-06-01T17:00,22.0,2026-06-01T22:00:00Z,24.0,6fcf868bd66d6cc9,America/Chicago,-18000.0,promoted_cache,ecmwf_ifs025,92.4,92.4,16.0,2026-06-01T16:00,21.0,2026-06-01T21:00:00Z,24.0,6b9d67ea40b4fd2e,America/Chicago,-18000.0,promoted_cache,True,True,1.0,1.0,matched_city_date,-2.0,-1.0,-1.5,1.4000000000000057,backfill_gfs_primary,0,1,holdout,2026-06-01 20:30:53+00:00,2026-06-01 19:53:00+00:00,37.88333333333333,6,2.946016681308058,0.723,0.0,0.0,37.88333333333333,-2.0,-1.0,-1.5,1.4000000000000057,1.0,0.043273332868610674,0.6525161841874815,0.022716323530861775,0.017,True,0.026273332868610673,0.0057163235308617735
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_0430.jsonl.gz,2026-06-01T20:30:53+00:00,15,Austin,2026-06-01,90-91,90.0,91.0,yes,0.33,23.9,0.24,8.0,0.09,75.9,41.75,0xf7d4603bb899801564439d85ca91b339a707c25615297c2ff4e0614818abdda7,2391498,9105987888334367456947511382621043788773941700742306446866742055329468362395,KAUS,America/Chicago,28,19,2026-06-01T19:53:00+00:00,32.77777777777778,91.0,32.77777777777778,91.0,0.0,0.0,33.333333333333336,92.0,92+,1.0,F,settled,pm_history,True,91.0,91.0,0.0,91,90-91,0.33,23.9,0.24,0.09,92+,0.34,12.0,0.23,0.11,,,,,,0.33,23.9,0.24,0.09,0.0,1.0,0.0,0.0,0.0,91.0,69.0,22.0,48.74,8.0,2.0,3.0,7.0,37.88333333333333,gfs_seamless,92.0,92.0,17.0,2026-06-01T17:00,22.0,2026-06-01T22:00:00Z,24.0,aedcc99299d1f330,backfill_gfs_primary,America/Chicago,-18000.0,-2.0,matched_no_snapshot_ts,gfs_seamless,92.0,92.0,17.0,2026-06-01T17:00,22.0,2026-06-01T22:00:00Z,24.0,aedcc99299d1f330,America/Chicago,-18000.0,promoted_cache,ecmwf_ifs025,91.9,91.9,16.0,2026-06-01T16:00,21.0,2026-06-01T21:00:00Z,24.0,7081c0ed943a36fa,America/Chicago,-18000.0,promoted_cache,True,True,1.0,1.0,matched_city_date,-2.0,-1.0,1.0,0.9000000000000057,backfill_gfs_primary,0,1,holdout,2026-06-01 20:30:53+00:00,2026-06-01 19:53:00+00:00,37.88333333333333,6,3.214867803470662,0.010000000000000009,0.0,0.0,37.88333333333333,-2.0,-1.0,0.9000000000000057,1.0,1.0,0.1237435496071092,0.3107502680343559,0.1332005837853802,0.33,True,-0.2062564503928908,-0.19679941621461983
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_0430.jsonl.gz,2026-06-01T20:30:53+00:00,16,Atlanta,2026-06-01,84-85,84.0,85.0,yes,0.96,0.07,0.94,11.31,0.02,1701.1,161.72,0xa7f3793698c6289c109861f2acb9f06e6f13a661835d8cd9b8a946cc3ac3bdb2,2391260,41397314085039966339269028988877917558522474693083748137744196246041603340508,KATL,America/New_York,30,22,2026-06-01T19:52:00+00:00,28.88888888888889,84.0,28.88888888888889,84.0,0.0,0.0,28.88888888888889,84.0,84-85,1.0,F,settled,pm_history,True,84.0,84.0,0.0,84,84-85,0.96,0.07,0.94,0.02,86-87,0.96,10.0,0.94,0.02,88-89,0.999,2913.1,0.995,0.004,0.96,0.07,0.94,0.02,1.0,0.0,0.0,1.0,0.0,84.0,67.0,17.0,56.78,13.0,1.0,2.0,9.0,38.88333333333333,gfs_seamless,82.4,82.4,16.0,2026-06-01T16:00,20.0,2026-06-01T20:00:00Z,24.0,5cb1dfb28842e3cf,backfill_gfs_primary,America/New_York,-14400.0,0.0,matched_asof,gfs_seamless,82.4,82.4,16.0,2026-06-01T16:00,20.0,2026-06-01T20:00:00Z,24.0,5cb1dfb28842e3cf,America/New_York,-14400.0,promoted_cache,ecmwf_ifs025,80.6,80.6,16.0,2026-06-01T16:00,20.0,2026-06-01T20:00:00Z,24.0,21e966d0360a2eff,America/New_York,-14400.0,promoted_cache,True,True,1.0,0.0,matched_city_date,0.0,0.0,-1.5999999999999943,-3.4000000000000057,backfill_gfs_primary,1,0,holdout,2026-06-01 20:30:53+00:00,2026-06-01 19:52:00+00:00,38.88333333333333,6,0.06765864847381481,0.0,1.0,1.0,38.88333333333333,0.0,0.0,-3.4000000000000057,-1.5999999999999943,1.0,0.9770840770942146,0.9476964622372366,0.9313109545698474,0.96,True,0.017084077094214667,-0.028689045430152604
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_0430.jsonl.gz,2026-06-01T20:30:53+00:00,17,BuenosAires,2026-06-01,14,14.0,14.0,yes,0.998,20.0,0.993,5.31,0.005,932.83,1370.82,0xd84d9896b62ab643c85c02879c0e440acb31f15bc1e3ba4eb81dcdb413e96537,2391198,87078341493155296479083630760324297309073094656672351976170593480767643546000,SAEZ,America/Argentina/Buenos_Aires,25,19,2026-06-01T20:00:00+00:00,13.88888888888889,57.0,13.88888888888889,57.0,0.0,0.0,13.88888888888889,57.0,14,1.0,C,settled,pm_history,False,13.88888888888889,13.88888888888889,0.0,14,14,0.998,20.0,0.993,0.005,15,0.999,731.26,0.991,0.008,16,,,0.996,,0.998,20.0,0.993,0.005,1.0,0.0,0.0,1.0,0.0,57.2,51.8,5.400000000000006,82.13,8.0,4.0,0.0,0.0,30.883333333333333,gfs_seamless,60.0,15.555555555555555,15.0,2026-06-01T15:00,18.0,2026-06-01T18:00:00Z,24.0,b3982558bba620bb,backfill_gfs_primary,America/Argentina/Buenos_Aires,-10800.0,2.0,no_fact_candidate,gfs_seamless,60.0,15.555555555555555,15.0,2026-06-01T15:00,18.0,2026-06-01T18:00:00Z,24.0,b3982558bba620bb,America/Argentina/Buenos_Aires,-10800.0,promoted_cache,ecmwf_ifs025,57.5,14.166666666666666,15.0,2026-06-01T15:00,18.0,2026-06-01T18:00:00Z,24.0,4e46a858421020b6,America/Argentina/Buenos_Aires,-10800.0,promoted_cache,True,True,1.0,0.0,matched_city_date,2.0,2.0,1.666666666666666,0.2777777777777768,backfill_gfs_primary,1,0,holdout,2026-06-01 20:30:53+00:00,2026-06-01 20:00:00+00:00,30.883333333333333,6,3.044522437723423,0.0010000000000000009,1.1111111111111107,1.1111111111111107,30.883333333333333,2.0,2.0,0.2777777777777768,1.666666666666666,1.0,0.9378380147371648,0.901610772199819,0.973112736272139,0.998,False,-0.06016198526283523,-0.024887263727860987
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_0530.jsonl.gz,2026-06-01T21:30:53+00:00,17,Miami,2026-06-01,92-93,92.0,93.0,yes,0.996,20.0,0.99,100.0,0.006,1518.69,320.81,0x304df128a54337b1daeec77a1489f8fb7cd78610042c6a46575600e85a0323cf,2391274,20666987983005737394947097508723813855836307887905980379959389331825895193266,KMIA,America/New_York,27,17,2026-06-01T20:53:00+00:00,33.333333333333336,92.0,33.333333333333336,92.0,0.0,0.0,33.333333333333336,92.0,92-93,1.0,F,settled,pm_history,True,92.0,92.0,0.0,92,92-93,0.996,20.0,0.99,0.006,94-95,0.996,15.0,0.989,0.007,96-97,0.999,854.83,0.997,0.002,0.996,20.0,0.99,0.006,1.0,0.0,0.0,1.0,0.0,92.0,73.0,19.0,54.12,4.0,1.0,0.0,4.0,37.88333333333333,gfs_seamless,90.3,90.3,17.0,2026-06-01T17:00,21.0,2026-06-01T21:00:00Z,24.0,7827e2bdd22157fe,backfill_gfs_primary,America/New_York,-14400.0,0.0,matched_no_snapshot_ts,gfs_seamless,90.3,90.3,17.0,2026-06-01T17:00,21.0,2026-06-01T21:00:00Z,24.0,7827e2bdd22157fe,America/New_York,-14400.0,promoted_cache,ecmwf_ifs025,88.9,88.9,14.0,2026-06-01T14:00,18.0,2026-06-01T18:00:00Z,24.0,1eb09d3ecf7fee3c,America/New_York,-14400.0,promoted_cache,True,True,0.0,3.0,matched_city_date,0.0,3.0,-1.7000000000000028,-3.0999999999999943,backfill_gfs_primary,1,0,holdout,2026-06-01 21:30:53+00:00,2026-06-01 20:53:00+00:00,37.88333333333333,6,3.044522437723423,0.0,1.0,1.0,37.88333333333333,0.0,3.0,-3.0999999999999943,-1.7000000000000028,0.0,0.9893589926533602,0.9834180889717813,0.9715291659789554,0.996,True,-0.006641007346639749,-0.024470834021044552
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_0530.jsonl.gz,2026-06-01T21:30:53+00:00,14,LA,2026-06-01,70-71,70.0,71.0,yes,0.99,639.74,0.98,26.0,0.01,639.74,240.0,0x6bede342015cf2679afac733e91c76032fdf50ee564be0a49d6ea1964eb311f9,2391530,53477359569428406228328041746589999798700027584541294234629388746176384821749,KLAX,America/Los_Angeles,28,17,2026-06-01T20:53:00+00:00,21.666666666666668,71.0,21.666666666666668,71.0,0.0,0.0,21.666666666666668,71.0,70-71,1.0,F,settled,pm_history,True,71.0,71.0,0.0,71,70-71,0.99,639.74,0.98,0.01,72-73,0.998,98.0,0.989,0.009,,,,,,0.99,639.74,0.98,0.01,1.0,0.0,0.0,1.0,0.0,71.0,56.0,15.0,59.11,10.0,1.0,0.0,0.0,37.88333333333333,gfs_seamless,71.4,71.4,13.0,2026-06-01T13:00,20.0,2026-06-01T20:00:00Z,24.0,cd0735cd5e8d4800,backfill_gfs_primary,America/Los_Angeles,-25200.0,1.0,matched_asof,gfs_seamless,71.4,71.4,13.0,2026-06-01T13:00,20.0,2026-06-01T20:00:00Z,24.0,cd0735cd5e8d4800,America/Los_Angeles,-25200.0,promoted_cache,ecmwf_ifs025,81.0,81.0,14.0,2026-06-01T14:00,21.0,2026-06-01T21:00:00Z,24.0,16e8aec7db3b960b,America/Los_Angeles,-25200.0,promoted_cache,True,True,1.0,1.0,matched_city_date,1.0,0.0,0.4000000000000057,10.0,backfill_gfs_primary,1,0,holdout,2026-06-01 21:30:53+00:00,2026-06-01 20:53:00+00:00,37.88333333333333,6,6.4626237584115085,0.008000000000000007,0.0,0.0,37.88333333333333,0.0,1.0,0.4000000000000057,10.0,1.0,0.9686409682710387,0.9312757791262379,0.906702004337332,0.99,False,-0.021359031728961253,-0.08329799566266805
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_0530.jsonl.gz,2026-06-01T21:30:53+00:00,16,Austin,2026-06-01,92+,92.0,,yes,0.998,81.29,0.994,750.0,0.004,732.29,1772.45,0x94300019ee378579d8440e3af64e3d8c8983bf17ce6d7a47052509f66feda4ca,2391499,39846582621642932435233024366503055645398128941245111985626079545025848424085,KAUS,America/Chicago,28,20,2026-06-01T20:53:00+00:00,33.333333333333336,92.0,33.333333333333336,92.0,0.0,0.0,33.333333333333336,92.0,92+,1.0,F,settled,pm_history,True,92.0,92.0,0.0,92,92+,0.998,81.29,0.994,0.004,,,,,,,,,,,0.998,81.29,0.994,0.004,1.0,0.0,0.0,1.0,0.0,92.0,70.0,22.0,48.89,6.0,1.0,1.0,5.0,37.88333333333333,gfs_seamless,92.0,92.0,17.0,2026-06-01T17:00,22.0,2026-06-01T22:00:00Z,24.0,aedcc99299d1f330,backfill_gfs_primary,America/Chicago,-18000.0,-1.0,matched_asof,gfs_seamless,92.0,92.0,17.0,2026-06-01T17:00,22.0,2026-06-01T22:00:00Z,24.0,aedcc99299d1f330,America/Chicago,-18000.0,promoted_cache,ecmwf_ifs025,91.9,91.9,16.0,2026-06-01T16:00,21.0,2026-06-01T21:00:00Z,24.0,7081c0ed943a36fa,America/Chicago,-18000.0,promoted_cache,True,True,1.0,1.0,matched_city_date,-1.0,0.0,0.0,-0.0999999999999943,backfill_gfs_primary,1,0,holdout,2026-06-01 21:30:53+00:00,2026-06-01 20:53:00+00:00,37.88333333333333,6,4.410249593617622,,1.0,1.0,37.88333333333333,-1.0,0.0,-0.0999999999999943,0.0,1.0,0.9606353171081051,0.770261345367815,0.9525922276380068,0.998,True,-0.037364682891894874,-0.045407772361993226
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_0530.jsonl.gz,2026-06-01T21:30:53+00:00,16,Dallas,2026-06-01,92-93,92.0,93.0,yes,0.62,21.26,0.5,46.0,0.12,39.33,58.0,0x8e21eae064f3754949de83edfa8ae53d332a3e3ad166b635817bda0f75bcf42a,2391256,85029153239910659198862167115711021172572449558069301171020310151545139737776,KDAL,America/Chicago,24,16,2026-06-01T20:53:00+00:00,33.888888888888886,93.0,33.888888888888886,93.0,0.0,0.0,34.44444444444444,94.0,94+,1.0,F,settled,pm_history,True,93.0,93.0,0.0,93,92-93,0.62,21.26,0.5,0.12,94+,0.64,5.6,0.52,0.12,,,,,,0.62,21.26,0.5,0.12,0.0,1.0,0.0,0.0,0.0,93.0,69.0,24.0,45.81,7.0,1.0,2.0,4.0,37.88333333333333,gfs_seamless,89.5,89.5,17.0,2026-06-01T17:00,22.0,2026-06-01T22:00:00Z,24.0,6fcf868bd66d6cc9,backfill_gfs_primary,America/Chicago,-18000.0,-1.0,matched_no_snapshot_ts,gfs_seamless,89.5,89.5,17.0,2026-06-01T17:00,22.0,2026-06-01T22:00:00Z,24.0,6fcf868bd66d6cc9,America/Chicago,-18000.0,promoted_cache,ecmwf_ifs025,92.4,92.4,16.0,2026-06-01T16:00,21.0,2026-06-01T21:00:00Z,24.0,6b9d67ea40b4fd2e,America/Chicago,-18000.0,promoted_cache,True,True,1.0,1.0,matched_city_date,-1.0,0.0,-3.5,-0.5999999999999943,backfill_gfs_primary,0,1,holdout,2026-06-01 21:30:53+00:00,2026-06-01 20:53:00+00:00,37.88333333333333,6,3.102791345847399,0.020000000000000018,0.0,0.0,37.88333333333333,-1.0,0.0,-3.5,-0.5999999999999943,1.0,0.7141120987891677,0.945122250302625,0.36364167963515426,0.62,True,0.09411209878916771,-0.25635832036484574
runtime/weather_edge_v1/market_data/orderbook_snapshots/2026-06-02/orderbook_snapshot_20260602_0630.jsonl.gz,2026-06-01T22:30:53+00:00,17,Dallas,2026-06-01,92-93,92.0,93.0,yes,0.78,42.47,0.5,14.0,0.28,42.47,14.0,0x8e21eae064f3754949de83edfa8ae53d332a3e3ad166b635817bda0f75bcf42a,2391256,85029153239910659198862167115711021172572449558069301171020310151545139737776,KDAL,America/Chicago,24,17,2026-06-01T21:53:00+00:00,33.888888888888886,93.0,33.888888888888886,93.0,0.0,0.0,34.44444444444444,94.0,94+,1.0,F,settled,pm_history,True,93.0,93.0,0.0,93,92-93,0.78,42.47,0.5,0.28,94+,0.81,30.0,0.71,0.1,,,,,,0.78,42.47,0.5,0.28,0.0,1.0,0.0,0.0,0.0,93.0,68.0,25.0,44.27,7.0,1.0,0.0,2.0,37.88333333333333,gfs_seamless,89.5,89.5,17.0,2026-06-01T17:00,22.0,2026-06-01T22:00:00Z,24.0,6fcf868bd66d6cc9,backfill_gfs_primary,America/Chicago,-18000.0,0.0,matched_no_snapshot_ts,gfs_seamless,89.5,89.5,17.0,2026-06-01T17:00,22.0,2026-06-01T22:00:00Z,24.0,6fcf868bd66d6cc9,America/Chicago,-18000.0,promoted_cache,ecmwf_ifs025,92.4,92.4,16.0,2026-06-01T16:00,21.0,2026-06-01T21:00:00Z,24.0,6b9d67ea40b4fd2e,America/Chicago,-18000.0,promoted_cache,True,True,1.0,1.0,matched_city_date,0.0,1.0,-3.5,-0.5999999999999943,backfill_gfs_primary,0,1,holdout,2026-06-01 22:30:53+00:00,2026-06-01 21:53:00+00:00,37.88333333333333,6,3.772071045000701,0.030000000000000027,0.0,0.0,37.88333333333333,0.0,1.0,-3.5,-0.5999999999999943,1.0,0.8932987429373355,0.9828684983953491,0.7011754705281588,0.78,True,0.11329874293733544,-0.07882452947184126
