event_id,city,source,station,collector_journal,first_seen_field,target_date,source_observation_ts_utc,source_first_seen_ts_utc,pit_lineage_class,source_first_seen_age_min,source_temp_c,source_delta_c,slope_30m_c_per_hour,slope_60m_c_per_hour,minutes_since_previous_source,source_running_max_c,source_running_max_lattice,source_running_max_margin_c,minutes_since_strict_high,new_source_high,warming_run_count,local_hour,local_hour_sin,local_hour_cos,source_wind_speed_kt,source_pressure_hpa,metar_available,metar_source,metar_observation_ts_utc,metar_available_at_utc,metar_age_min,source_to_metar_temp_gap_c,metar_dewpoint_c,metar_relative_humidity_pct,metar_wind_speed_kt,metar_wind_dir_sin,metar_wind_dir_cos,metar_ceiling_ft_agl,metar_cloud_layer_count,metar_precip_observed,winner_bracket,final_above_current_lattice,coverage_complete_30m,new_high_within_30m,coverage_complete_60m,new_high_within_60m,coverage_complete_120m,new_high_within_120m
Tokyo|jma_amedas|2026-07-26T21:50:00+00:00|25.2,Tokyo,jma_amedas,44166,live_cross_observations,source_first_seen_at_utc,2026-07-27,2026-07-26T21:50:00+00:00,2026-07-26T21:57:13.854043+00:00,collector_exact,7.2309,25.2,0.0,0.596104794944767,0.0,10.064242199999999,25.2,25,0.0,57.194456599999995,0,0,6.953611111111111,0.9689977665694788,-0.24706948088212338,,,1,aviationweather_metar,2026-07-26T21:30:00+00:00,2026-07-26T21:40:15.823604+00:00,27.230900716666667,0.1999999999999993,23.0,88.67956137467019,10.0,0.9396926207859083,0.3420201433256688,1000.0,2.0,0,30,1,1,0,1,1,1,1
Tokyo|jma_amedas|2026-07-26T22:00:00+00:00|25.2,Tokyo,jma_amedas,44166,live_cross_observations,source_first_seen_at_utc,2026-07-27,2026-07-26T22:00:00+00:00,2026-07-26T22:07:18.983860+00:00,collector_exact,7.3164,25.2,0.0,0.0,0.23864202798342654,10.08549695,25.2,25,0.0,67.27995355,0,0,7.121666666666666,0.9571932924935185,-0.2894494788480668,,,1,aviationweather_metar,2026-07-26T22:00:00+00:00,2026-07-26T22:05:53.263801+00:00,7.316397666666666,0.1999999999999993,23.0,88.67956137467019,11.0,0.984807753012208,0.17364817766693041,1300.0,4.0,0,30,1,1,1,1,1,1,1
Tokyo|jma_amedas|2026-07-26T22:10:00+00:00|25.2,Tokyo,jma_amedas,44166,live_cross_observations,source_first_seen_at_utc,2026-07-27,2026-07-26T22:10:00+00:00,2026-07-26T22:17:22.943375+00:00,collector_exact,7.3824,25.2,0.0,0.0,0.2384571950630867,10.065991916666666,25.2,25,0.0,77.34594546666668,0,0,7.289444444444444,0.9435603451909205,-0.33120065667687154,,,1,aviationweather_metar,2026-07-26T22:00:00+00:00,2026-07-26T22:05:53.263801+00:00,17.382389583333335,0.1999999999999993,23.0,88.67956137467019,11.0,0.984807753012208,0.17364817766693041,1300.0,4.0,0,30,1,1,1,1,1,1,1
Tokyo|jma_amedas|2026-07-26T22:20:00+00:00|25.3,Tokyo,jma_amedas,44166,live_cross_observations,source_first_seen_at_utc,2026-07-27,2026-07-26T22:20:00+00:00,2026-07-26T22:27:26.046237+00:00,collector_exact,7.4341,25.3,0.10000000000000142,0.29824473602991364,0.35761192596833224,10.051714366666666,25.3,25,0.0,0.0,1,1,7.457222222222223,0.9281072529018858,-0.37231294244347063,,,1,aviationweather_metar,2026-07-26T22:00:00+00:00,2026-07-26T22:05:53.263801+00:00,27.43410395,0.3000000000000007,23.0,88.67956137467019,11.0,0.984807753012208,0.17364817766693041,1300.0,4.0,0,30,1,1,1,1,1,1,1
Tokyo|jma_amedas|2026-07-26T22:30:00+00:00|25.2,Tokyo,jma_amedas,44166,live_cross_observations,source_first_seen_at_utc,2026-07-27,2026-07-26T22:30:00+00:00,2026-07-26T22:36:28.503824+00:00,collector_exact,6.4751,25.2,-0.10000000000000142,0.0,0.2021057682379374,9.040959783333333,25.3,25,-0.10000000000000142,9.040959783333333,0,0,7.607777777777778,0.9127153600983887,-0.40859597580062945,,,1,aviationweather_metar,2026-07-26T22:00:00+00:00,2026-07-26T22:05:53.263801+00:00,36.47506373333333,0.1999999999999993,23.0,88.67956137467019,11.0,0.984807753012208,0.17364817766693041,1300.0,4.0,0,30,1,1,1,1,1,1,1
Tokyo|jma_amedas|2026-07-26T22:40:00+00:00|25.4,Tokyo,jma_amedas,44166,live_cross_observations,source_first_seen_at_utc,2026-07-27,2026-07-26T22:40:00+00:00,2026-07-26T22:47:30.439653+00:00,collector_exact,7.5073,25.4,0.1999999999999993,0.2989056526027973,0.23868044640045782,11.032263816666667,25.4,25,0.0,0.0,1,1,7.791666666666667,0.8919948565893142,-0.4520455461767197,,,1,aviationweather_metar,2026-07-26T22:30:00+00:00,2026-07-26T22:41:09.028535+00:00,17.50732755,0.3999999999999986,22.0,83.45262666598398,9.0,0.9396926207859083,0.3420201433256688,2000.0,3.0,0,30,1,1,0,1,1,1,1
Tokyo|jma_amedas|2026-07-26T22:50:00+00:00|25.3,Tokyo,jma_amedas,44166,live_cross_observations,source_first_seen_at_utc,2026-07-27,2026-07-26T22:50:00+00:00,2026-07-26T22:56:35.768657+00:00,collector_exact,6.5961,25.3,-0.09999999999999787,0.0,0.1010692391628468,9.088816733333335,25.4,25,-0.09999999999999787,9.088816733333335,0,0,7.9430555555555555,0.8733829031340401,-0.48703419234500983,,,1,aviationweather_metar,2026-07-26T22:30:00+00:00,2026-07-26T22:41:09.028535+00:00,26.596144283333334,0.3000000000000007,22.0,83.45262666598398,9.0,0.9396926207859083,0.3420201433256688,2000.0,3.0,0,30,1,1,0,1,1,1,1
Tokyo|jma_amedas|2026-07-26T23:00:00+00:00|25.4,Tokyo,jma_amedas,44166,live_cross_observations,source_first_seen_at_utc,2026-07-27,2026-07-26T23:00:00+00:00,2026-07-26T23:07:35.823258+00:00,collector_exact,7.5971,25.4,0.09999999999999787,0.0,0.23897401421893905,11.000910016666667,25.4,25,0.0,20.08972675,0,1,8.12638888888889,0.84901011450436,-0.5283765943617238,,,1,aviationweather_metar,2026-07-26T23:00:00+00:00,2026-07-26T23:07:25.218449+00:00,7.5970543,0.3999999999999986,23.0,88.67956137467019,10.0,0.9396926207859083,0.3420201433256688,2000.0,2.0,0,30,1,1,1,1,1,1,1
Tokyo|jma_amedas|2026-07-26T23:10:00+00:00|25.4,Tokyo,jma_amedas,44166,live_cross_observations,source_first_seen_at_utc,2026-07-27,2026-07-26T23:10:00+00:00,2026-07-26T23:16:40.582995+00:00,collector_exact,6.6764,25.4,0.0,0.0,0.2023813755480937,9.079328949999999,25.4,25,0.0,29.1690557,0,0,8.277777777777779,0.8274074411415104,-0.5616021067834931,,,1,aviationweather_metar,2026-07-26T23:00:00+00:00,2026-07-26T23:07:25.218449+00:00,16.67638325,0.3999999999999986,23.0,88.67956137467019,10.0,0.9396926207859083,0.3420201433256688,2000.0,2.0,0,30,1,1,1,1,1,1,1
Tokyo|jma_amedas|2026-07-26T23:20:00+00:00|25.5,Tokyo,jma_amedas,44166,live_cross_observations,source_first_seen_at_utc,2026-07-27,2026-07-26T23:20:00+00:00,2026-07-26T23:26:41.194374+00:00,collector_exact,6.6866,25.5,0.10000000000000142,0.31430860702794705,0.20252320641906277,10.010189650000001,25.5,26,0.0,0.0,1,1,8.444722222222222,0.8020797640358118,-0.5972169221683663,,,1,aviationweather_metar,2026-07-26T23:00:00+00:00,2026-07-26T23:07:25.218449+00:00,26.686572899999998,0.5,23.0,88.67956137467019,10.0,0.9396926207859083,0.3420201433256688,2000.0,2.0,0,30,1,1,1,1,1,1,1
Tokyo|jma_amedas|2026-07-26T23:30:00+00:00|25.5,Tokyo,jma_amedas,44166,live_cross_observations,source_first_seen_at_utc,2026-07-27,2026-07-26T23:30:00+00:00,2026-07-26T23:36:46.998293+00:00,collector_exact,6.7833,25.5,0.0,0.20557625183367528,0.12176318613454089,10.096731983333333,25.5,26,0.0,10.096731983333333,0,0,8.612777777777778,0.7750364054431109,-0.6319165848732108,,,1,aviationweather_metar,2026-07-26T23:00:00+00:00,2026-07-26T23:07:25.218449+00:00,36.78330488333334,0.5,23.0,88.67956137467019,10.0,0.9396926207859083,0.3420201433256688,2000.0,2.0,0,30,1,1,1,1,1,1,1
Tokyo|jma_amedas|2026-07-26T23:40:00+00:00|25.8,Tokyo,jma_amedas,44166,live_cross_observations,source_first_seen_at_utc,2026-07-27,2026-07-26T23:40:00+00:00,2026-07-26T23:46:49.328444+00:00,collector_exact,6.8221,25.8,0.3000000000000007,0.8939405210218122,0.4046206792529156,10.03883585,25.8,26,0.0,0.0,1,1,8.780277777777778,0.7465898033945835,-0.6652846499561201,,,1,aviationweather_metar,2026-07-26T23:30:00+00:00,2026-07-26T23:40:41.227711+00:00,16.822140733333335,-0.1999999999999993,22.0,78.6398510724195,9.0,0.8660254037844386,0.5000000000000001,2000.0,2.0,0,30,1,1,1,1,1,1,1
Tokyo|jma_amedas|2026-07-26T23:50:00+00:00|26.0,Tokyo,jma_amedas,44166,live_cross_observations,source_first_seen_at_utc,2026-07-27,2026-07-26T23:50:00+00:00,2026-07-26T23:56:54.166831+00:00,collector_exact,6.9028,26.0,0.1999999999999993,1.4910925387288383,0.7301383178457498,10.080639783333334,26.0,26,0.0,0.0,1,2,8.948333333333334,0.7166063437534349,-0.6974778477430907,,,1,aviationweather_metar,2026-07-26T23:30:00+00:00,2026-07-26T23:40:41.227711+00:00,26.902780516666667,0.0,22.0,78.6398510724195,9.0,0.8660254037844386,0.5000000000000001,2000.0,2.0,0,30,1,1,1,1,1,1,1
Tokyo|jma_amedas|2026-07-27T00:00:00+00:00|26.0,Tokyo,jma_amedas,44166,live_cross_observations,source_first_seen_at_utc,2026-07-27,2026-07-27T00:00:00+00:00,2026-07-27T00:06:30.327403+00:00,collector_exact,6.5055,26.0,0.0,1.0093481847554209,0.6111182534771098,9.6026762,26.0,26,0.0,9.6026762,0,0,9.108333333333333,0.6867704174018501,-0.726874400279504,,,1,aviationweather_metar,2026-07-26T23:30:00+00:00,2026-07-26T23:40:41.227711+00:00,36.505456716666664,0.0,22.0,78.6398510724195,9.0,0.8660254037844386,0.5000000000000001,2000.0,2.0,0,30,1,1,1,1,1,1,1
Tokyo|jma_amedas|2026-07-27T00:10:00+00:00|26.2,Tokyo,jma_amedas,44166,live_cross_observations,source_first_seen_at_utc,2026-07-27,2026-07-27T00:10:00+00:00,2026-07-27T00:17:34.451558+00:00,collector_exact,7.5742,26.2,0.1999999999999993,0.580511864998558,0.8253480948822677,11.068735916666666,26.2,26,0.0,0.0,1,1,9.292777777777777,0.650884641917468,-0.7591766480312534,,,1,aviationweather_metar,2026-07-27T00:00:00+00:00,2026-07-27T00:09:25.869351+00:00,17.574192633333332,0.1999999999999993,22.0,78.6398510724195,9.0,0.9396926207859083,0.3420201433256688,3000.0,3.0,0,30,1,1,1,1,1,1,1
Tokyo|jma_amedas|2026-07-27T00:20:00+00:00|26.2,Tokyo,jma_amedas,44166,live_cross_observations,source_first_seen_at_utc,2026-07-27,2026-07-27T00:20:00+00:00,2026-07-27T00:27:38.182285+00:00,collector_exact,7.6364,26.2,0.0,0.5678883366085405,0.8259088952378055,10.062178783333334,26.2,26,0.0,10.062178783333334,0,0,9.460555555555555,0.6169214135553305,-0.7870247578678151,,,1,aviationweather_metar,2026-07-27T00:00:00+00:00,2026-07-27T00:09:25.869351+00:00,27.63637141666667,0.1999999999999993,22.0,78.6398510724195,9.0,0.9396926207859083,0.3420201433256688,3000.0,3.0,0,30,1,1,1,1,1,1,1
Tokyo|jma_amedas|2026-07-27T00:30:00+00:00|26.4,Tokyo,jma_amedas,44166,live_cross_observations,source_first_seen_at_utc,2026-07-27,2026-07-27T00:30:00+00:00,2026-07-27T00:36:38.577690+00:00,collector_exact,6.643,26.4,0.1999999999999993,0.6293012456077678,0.9021100863609823,9.006590083333332,26.4,26,0.0,0.0,1,1,9.610555555555555,0.5855473425114411,-0.8106382113358518,,,1,aviationweather_metar,2026-07-27T00:00:00+00:00,2026-07-27T00:09:25.869351+00:00,36.6429615,0.3999999999999986,22.0,78.6398510724195,9.0,0.9396926207859083,0.3420201433256688,3000.0,3.0,0,30,1,1,1,1,1,1,1
Tokyo|jma_amedas|2026-07-27T00:40:00+00:00|26.5,Tokyo,jma_amedas,44166,live_cross_observations,source_first_seen_at_utc,2026-07-27,2026-07-27T00:40:00+00:00,2026-07-27T00:46:41.692547+00:00,collector_exact,6.6949,26.5,0.10000000000000142,0.6181173672088129,0.70148791373779,10.051914283333334,26.5,27,0.0,0.0,1,2,9.778055555555556,0.5494482182296155,-0.8355277706242329,,,1,aviationweather_metar,2026-07-27T00:30:00+00:00,2026-07-27T00:39:14.917579+00:00,16.694875783333334,0.5,22.0,78.6398510724195,7.0,0.9396926207859083,0.3420201433256688,3000.0,3.0,0,30,1,1,1,1,1,1,1
Tokyo|jma_amedas|2026-07-27T00:50:00+00:00|26.6,Tokyo,jma_amedas,44166,live_cross_observations,source_first_seen_at_utc,2026-07-27,2026-07-27T00:50:00+00:00,2026-07-27T00:56:45.916319+00:00,collector_exact,6.7653,26.6,0.10000000000000142,0.8239239907140284,0.6013782440051969,10.070396200000001,26.6,27,0.0,0.0,1,3,9.945833333333333,0.5122302486626686,-0.8588481660660287,,,1,aviationweather_metar,2026-07-27T00:30:00+00:00,2026-07-27T00:39:14.917579+00:00,26.76527198333333,0.6000000000000014,22.0,78.6398510724195,7.0,0.9396926207859083,0.3420201433256688,3000.0,3.0,0,30,1,1,1,1,1,1,1
Tokyo|jma_amedas|2026-07-27T01:00:00+00:00|26.8,Tokyo,jma_amedas,44166,live_cross_observations,source_first_seen_at_utc,2026-07-27,2026-07-27T01:00:00+00:00,2026-07-27T01:06:49.594074+00:00,collector_exact,6.8266,26.8,0.1999999999999993,0.8941126208212854,0.730929215191869,10.061295916666667,26.8,27,0.0,0.0,1,4,10.11361111111111,0.47402417767353294,-0.8805118278484003,,,1,aviationweather_metar,2026-07-27T00:30:00+00:00,2026-07-27T00:39:14.917579+00:00,36.8265679,0.8000000000000007,22.0,78.6398510724195,7.0,0.9396926207859083,0.3420201433256688,3000.0,3.0,0,30,1,1,1,1,1,1,1
Tokyo|jma_amedas|2026-07-27T01:10:00+00:00|27.1,Tokyo,jma_amedas,44166,live_cross_observations,source_first_seen_at_utc,2026-07-27,2026-07-27T01:10:00+00:00,2026-07-27T01:15:53.820698+00:00,collector_exact,5.897,27.1,0.3000000000000007,1.2327865394818402,0.9258811718274477,9.070443733333333,27.1,27,0.0,0.0,1,5,10.264722222222222,0.4388286250030227,-0.898570775107869,,,1,aviationweather_metar,2026-07-27T01:00:00+00:00,2026-07-27T01:08:32.413793+00:00,15.897011633333333,0.10000000000000142,22.0,74.13724053720264,7.0,0.8660254037844386,0.5000000000000001,4000.0,3.0,0,30,1,1,1,1,1,1,1
Tokyo|jma_amedas|2026-07-27T01:20:00+00:00|27.3,Tokyo,jma_amedas,44166,live_cross_observations,source_first_seen_at_utc,2026-07-27,2026-07-27T01:20:00+00:00,2026-07-27T01:26:55.794879+00:00,collector_exact,6.9299,27.3,0.1999999999999993,1.4922888399166672,1.1131060213466304,11.032903016666667,27.3,27,0.0,0.0,1,6,10.448611111111111,0.39507791219345806,-0.9186476164976743,,,1,aviationweather_metar,2026-07-27T01:00:00+00:00,2026-07-27T01:08:32.413793+00:00,26.92991465,0.3000000000000007,22.0,74.13724053720264,7.0,0.8660254037844386,0.5000000000000001,4000.0,3.0,0,30,1,1,1,1,1,1,1
Tokyo|jma_amedas|2026-07-27T01:30:00+00:00|27.5,Tokyo,jma_amedas,44166,live_cross_observations,source_first_seen_at_utc,2026-07-27,2026-07-27T01:30:00+00:00,2026-07-27T01:36:56.880998+00:00,collector_exact,6.948,27.5,0.1999999999999993,1.1400880860557447,1.1939552231987507,10.018101983333334,27.5,28,0.0,0.0,1,7,10.615555555555556,0.3545630428105491,-0.9350321110383989,,,1,aviationweather_metar,2026-07-27T01:00:00+00:00,2026-07-27T01:08:32.413793+00:00,36.94801663333333,0.5,22.0,74.13724053720264,7.0,0.8660254037844386,0.5000000000000001,4000.0,3.0,0,30,1,1,1,1,1,1,1
Tokyo|jma_amedas|2026-07-27T01:40:00+00:00|27.8,Tokyo,jma_amedas,44166,live_cross_observations,source_first_seen_at_utc,2026-07-27,2026-07-27T01:40:00+00:00,2026-07-27T01:46:57.868714+00:00,collector_exact,6.9645,27.8,0.3000000000000007,1.4974121785123127,1.434285617253256,10.016461933333334,27.8,28,0.0,0.0,1,8,10.7825,0.3133709912375541,-0.9496307818572399,,,1,aviationweather_metar,2026-07-27T01:30:00+00:00,2026-07-27T01:39:14.337229+00:00,16.964478566666667,-0.1999999999999993,23.0,74.30236303611937,7.0,0.984807753012208,0.17364817766693041,4000.0,3.0,0,30,1,1,1,1,1,1,1
Tokyo|jma_amedas|2026-07-27T01:50:00+00:00|27.6,Tokyo,jma_amedas,44166,live_cross_observations,source_first_seen_at_utc,2026-07-27,2026-07-27T01:50:00+00:00,2026-07-27T01:56:58.138796+00:00,collector_exact,6.969,27.6,-0.1999999999999993,0.2996858797498562,0.957273454816871,10.004501366666666,27.8,28,-0.1999999999999993,10.004501366666666,0,0,10.949444444444445,0.2715804304333834,-0.9624157468607931,,,1,aviationweather_metar,2026-07-27T01:30:00+00:00,2026-07-27T01:39:14.337229+00:00,26.968979933333333,-0.3999999999999986,23.0,74.30236303611937,7.0,0.984807753012208,0.17364817766693041,4000.0,3.0,0,30,1,1,1,1,1,1,1
Tokyo|jma_amedas|2026-07-27T02:00:00+00:00|27.9,Tokyo,jma_amedas,44166,live_cross_observations,source_first_seen_at_utc,2026-07-27,2026-07-27T02:00:00+00:00,2026-07-27T02:07:00.012733+00:00,collector_exact,7.0002,27.9,0.29999999999999716,0.2994649512122992,0.9392758076223982,10.031232283333333,27.9,28,0.0,0.0,1,1,11.116666666666667,0.22920039092241454,-0.9733792584604484,,,1,aviationweather_metar,2026-07-27T01:30:00+00:00,2026-07-27T01:39:14.337229+00:00,37.00021221666667,-0.10000000000000142,23.0,74.30236303611937,7.0,0.984807753012208,0.17364817766693041,4000.0,3.0,0,30,1,1,1,1,1,1,1
Tokyo|jma_amedas|2026-07-27T02:10:00+00:00|28.0,Tokyo,jma_amedas,44166,live_cross_observations,source_first_seen_at_utc,2026-07-27,2026-07-27T02:10:00+00:00,2026-07-27T02:17:01.929004+00:00,collector_exact,7.0322,28.0,0.10000000000000142,1.1962217257045467,0.8382859497328642,10.03193785,28.0,28,0.0,0.0,1,2,11.28361111111111,0.18645258970650747,-0.9824639595383318,,,1,aviationweather_metar,2026-07-27T02:00:00+00:00,2026-07-27T02:08:25.422223+00:00,17.032150066666667,0.0,23.0,74.30236303611937,8.0,1.0,6.123233995736766e-17,4000.0,3.0,0,30,1,1,1,1,1,1,1
Tokyo|jma_amedas|2026-07-27T02:20:00+00:00|28.4,Tokyo,jma_amedas,44166,live_cross_observations,source_first_seen_at_utc,2026-07-27,2026-07-27T02:20:00+00:00,2026-07-27T02:27:09.939798+00:00,collector_exact,7.1657,28.4,0.3999999999999986,1.4876929792458193,1.075319207179095,10.133513233333334,28.4,28,0.0,0.0,1,3,11.452499999999999,0.14284486598557394,-0.9897450905468355,,,1,aviationweather_metar,2026-07-27T02:00:00+00:00,2026-07-27T02:08:25.422223+00:00,27.165663300000002,0.3999999999999986,23.0,74.30236303611937,8.0,1.0,6.123233995736766e-17,4000.0,3.0,0,30,1,1,1,1,1,1,1
Tokyo|jma_amedas|2026-07-27T02:30:00+00:00|29.1,Tokyo,jma_amedas,44166,live_cross_observations,source_first_seen_at_utc,2026-07-27,2026-07-27T02:30:00+00:00,2026-07-27T02:37:14.458128+00:00,collector_exact,7.241,29.1,0.7000000000000028,3.265900935176222,1.5514209452171746,10.0753055,29.1,29,0.0,0.0,1,4,11.620555555555557,0.09917502372751032,-0.9950700049085229,,,1,aviationweather_metar,2026-07-27T02:00:00+00:00,2026-07-27T02:08:25.422223+00:00,37.240968800000005,1.1000000000000014,23.0,74.30236303611937,8.0,1.0,6.123233995736766e-17,4000.0,3.0,0,30,1,1,0,1,0,1,1
Tokyo|jma_amedas|2026-07-27T02:40:00+00:00|28.7,Tokyo,jma_amedas,44166,live_cross_observations,source_first_seen_at_utc,2026-07-27,2026-07-27T02:40:00+00:00,2026-07-27T02:47:18.368374+00:00,collector_exact,7.3061,28.7,-0.40000000000000213,0.8937226588723126,1.311158604910528,10.065170766666666,29.1,29,-0.40000000000000213,10.065170766666666,0,0,11.788333333333334,0.055385847725146355,-0.9984650258630829,,,1,aviationweather_metar,2026-07-27T02:30:00+00:00,2026-07-27T02:42:44.794792+00:00,17.306139566666666,-0.3000000000000007,23.0,70.10874183711726,9.0,0.984807753012208,0.17364817766693041,4000.0,3.0,0,30,1,1,0,1,0,1,1
Tokyo|jma_amedas|2026-07-27T02:50:00+00:00|28.8,Tokyo,jma_amedas,44166,live_cross_observations,source_first_seen_at_utc,2026-07-27,2026-07-27T02:50:00+00:00,2026-07-27T02:57:18.092243+00:00,collector_exact,7.3015,28.8,0.10000000000000142,-0.8972826430729761,1.0735303656728405,9.995397816666667,29.1,29,-0.3000000000000007,20.060568583333335,0,1,11.955,0.011780699936749503,-0.9999306051466773,,,1,aviationweather_metar,2026-07-27T02:30:00+00:00,2026-07-27T02:42:44.794792+00:00,27.301537383333333,-0.1999999999999993,23.0,70.10874183711726,9.0,0.984807753012208,0.17364817766693041,4000.0,3.0,0,30,1,1,0,1,0,1,1
Tokyo|jma_amedas|2026-07-27T03:00:00+00:00|28.9,Tokyo,jma_amedas,44166,live_cross_observations,source_first_seen_at_utc,2026-07-27,2026-07-27T03:00:00+00:00,2026-07-27T03:07:06.045842+00:00,collector_exact,7.1008,28.9,0.09999999999999787,-0.4018781745229194,1.0785199693354919,9.799226650000001,29.1,29,-0.20000000000000284,29.859795233333333,0,2,12.118333333333334,-0.030974639092542233,-0.9995201707484881,,,1,aviationweather_metar,2026-07-27T02:30:00+00:00,2026-07-27T02:42:44.794792+00:00,37.100764033333334,-0.10000000000000142,23.0,70.10874183711726,9.0,0.984807753012208,0.17364817766693041,4000.0,3.0,0,30,1,1,0,1,0,1,1
Tokyo|jma_amedas|2026-07-27T03:10:00+00:00|28.9,Tokyo,jma_amedas,44166,live_cross_observations,source_first_seen_at_utc,2026-07-27,2026-07-27T03:10:00+00:00,2026-07-27T03:17:08.533791+00:00,collector_exact,7.1422,28.9,0.0,0.40219746910684373,0.6002813332521739,10.041465816666665,29.1,29,-0.20000000000000284,39.90126105,0,0,12.285555555555556,-0.07468865426102068,-0.9972069017634594,,,1,aviationweather_metar,2026-07-27T03:00:00+00:00,2026-07-27T03:07:22.052191+00:00,17.14222985,-0.10000000000000142,22.0,65.9764050234237,8.0,1.0,6.123233995736766e-17,,3.0,0,30,1,1,0,1,0,1,1
Tokyo|jma_amedas|2026-07-27T03:20:00+00:00|28.8,Tokyo,jma_amedas,44166,live_cross_observations,source_first_seen_at_utc,2026-07-27,2026-07-27T03:20:00+00:00,2026-07-27T03:27:10.800440+00:00,collector_exact,7.18,28.8,-0.09999999999999787,0.0,-0.3604394583605247,10.037777483333334,29.1,29,-0.3000000000000007,49.93903853333334,0,0,12.452777777777778,-0.1182595460756923,-0.992982718763006,,,1,aviationweather_metar,2026-07-27T03:00:00+00:00,2026-07-27T03:07:22.052191+00:00,27.180007333333332,-0.1999999999999993,22.0,65.9764050234237,8.0,1.0,6.123233995736766e-17,,3.0,0,30,1,1,0,1,1,1,1
Tokyo|jma_amedas|2026-07-27T03:30:00+00:00|28.7,Tokyo,jma_amedas,44166,live_cross_observations,source_first_seen_at_utc,2026-07-27,2026-07-27T03:30:00+00:00,2026-07-27T03:37:12.352368+00:00,collector_exact,7.2059,28.7,-0.10000000000000142,-0.598096767865377,-0.4002341102722374,10.025865466666666,29.1,29,-0.40000000000000213,59.964904000000004,0,0,12.620000000000001,-0.16160382110336113,-0.9868557164068072,,,1,aviationweather_metar,2026-07-27T03:00:00+00:00,2026-07-27T03:07:22.052191+00:00,37.205872799999995,-0.3000000000000007,22.0,65.9764050234237,8.0,1.0,6.123233995736766e-17,,3.0,0,30,1,1,0,1,1,1,1
Tokyo|jma_amedas|2026-07-27T03:40:00+00:00|28.7,Tokyo,jma_amedas,44166,live_cross_observations,source_first_seen_at_utc,2026-07-27,2026-07-27T03:40:00+00:00,2026-07-27T03:47:13.418722+00:00,collector_exact,7.2236,28.7,0.0,-0.2993468545990432,0.0,10.017772566666668,29.1,29,-0.40000000000000213,69.98267656666667,0,0,12.786944444444444,-0.20456723654629863,-0.9788525148007797,,,1,aviationweather_metar,2026-07-27T03:30:00+00:00,2026-07-27T03:38:51.433236+00:00,17.223645366666666,-0.3000000000000007,22.0,65.9764050234237,7.0,0.984807753012208,0.17364817766693041,,3.0,0,30,1,1,0,1,1,1,1
Tokyo|jma_amedas|2026-07-27T03:50:00+00:00|29.0,Tokyo,jma_amedas,44166,live_cross_observations,source_first_seen_at_utc,2026-07-27,2026-07-27T03:50:00+00:00,2026-07-27T03:57:14.328160+00:00,collector_exact,7.2388,29.0,0.3000000000000007,0.8985205918356821,0.20020933459799975,10.0151573,29.1,29,-0.10000000000000142,79.99783386666667,0,1,12.953888888888889,-0.24713994773487766,-0.9689797966075464,,,1,aviationweather_metar,2026-07-27T03:30:00+00:00,2026-07-27T03:38:51.433236+00:00,27.23880266666667,0.0,22.0,65.9764050234237,7.0,0.984807753012208,0.17364817766693041,,3.0,0,30,1,1,1,1,1,1,1
Tokyo|jma_amedas|2026-07-27T04:00:00+00:00|29.0,Tokyo,jma_amedas,44166,live_cross_observations,source_first_seen_at_utc,2026-07-27,2026-07-27T04:00:00+00:00,2026-07-27T04:07:21.906285+00:00,collector_exact,7.3651,29.0,0.0,0.8936790357353496,0.11946747397369888,10.126302083333334,29.1,29,-0.10000000000000142,90.12413595,0,0,13.1225,-0.2896582991396732,-0.9571301216342069,,,1,aviationweather_metar,2026-07-27T03:30:00+00:00,2026-07-27T03:38:51.433236+00:00,37.36510475,0.0,22.0,65.9764050234237,7.0,0.984807753012208,0.17364817766693041,,3.0,0,30,1,1,1,1,1,1,1
Tokyo|jma_amedas|2026-07-27T04:10:00+00:00|29.3,Tokyo,jma_amedas,44166,live_cross_observations,source_first_seen_at_utc,2026-07-27,2026-07-27T04:10:00+00:00,2026-07-27T04:17:22.716022+00:00,collector_exact,7.3786,29.3,0.3000000000000007,0.8937527709128896,0.5976263115597508,10.013495616666667,29.3,29,0.0,0.0,1,1,13.289444444444444,-0.3312006566768717,-0.9435603451909205,,,1,aviationweather_metar,2026-07-27T04:00:00+00:00,2026-07-27T04:07:55.529643+00:00,17.378600366666667,0.3000000000000007,22.0,65.9764050234237,9.0,0.9396926207859083,0.3420201433256688,,2.0,0,30,1,1,1,1,1,1,1
Tokyo|jma_amedas|2026-07-27T04:20:00+00:00|29.2,Tokyo,jma_amedas,44166,live_cross_observations,source_first_seen_at_utc,2026-07-27,2026-07-27T04:20:00+00:00,2026-07-27T04:27:30.426051+00:00,collector_exact,7.5071,29.2,-0.10000000000000142,0.5957701481235,0.5964069101887464,10.128500483333333,29.3,29,-0.10000000000000142,10.128500483333333,0,0,13.458333333333332,-0.3725829021441022,-0.9279989121921848,,,1,aviationweather_metar,2026-07-27T04:00:00+00:00,2026-07-27T04:07:55.529643+00:00,27.507100849999997,0.1999999999999993,22.0,65.9764050234237,9.0,0.9396926207859083,0.3420201433256688,,2.0,0,30,1,1,1,1,1,1,1
